country,age,gender,occupation,education_level,income_usd,daily_screen_time_hours,phone_unlocks_per_day,social_media_usage_hours,gaming_usage_hours,streaming_usage_hours,messaging_usage_hours,work_related_usage_hours,sleep_hours,physical_activity_hours,mental_health_score,depression_score,anxiety_score,stress_level,relationship_status,has_children,urban_or_rural,time_spent_with_family_hours,online_shopping_hours,has_screen_time_management_app,self_reported_addiction_level,monthly_data_usage_gb,has_night_mode_on,age_first_phone,push_notifications_per_day,tech_savviness_score,education_level_encoded,relationship_status_encoded,urban_or_rural_encoded,self_reported_addiction_level_encoded,gender_encoded,screen_time_bin,age_group,Screen_Time_Category,gender_Female,gender_Male,gender_Other,relationship_status_Divorced,relationship_status_In Relationship,relationship_status_Married,relationship_status_Single,is_rural,is_urban,has_children_0,has_children_1,Total_Entertainment_Hours,Overall_Mental_Health_Index,Anomali,Cluster,Outlier,Type,Stress_Category
9,24,1,1,1,46379.67,6.52,57,1.7,2.28,2.13,1.34,2.63,6.86,1.56,65.67,73.55,22.12,10.71,1,1,1,2.87,1.4,1,0,13.71,1,11,98,25.52,1.0,2,1,3,1,3,4,0,0,1,0,0,1,0,0,False,True,False,True,7.449999999999999,30.21,1,-1,False,0,1
0,27,1,0,2,16603.37,9.91,67,2.26,0.0,1.65,1.7,0.07,7.46,0.61,21.93,4.32,24.93,50.64,1,1,0,1.61,0.52,1,3,33.24,1,9,110,87.75,3.0,2,2,4,1,4,0,3,0,1,0,0,1,0,0,True,False,False,True,5.609999999999999,-4.699999999999999,1,-1,False,0,1
6,50,1,6,3,37730.18,5.88,51,2.15,1.31,1.31,1.04,2.52,6.39,1.52,40.19,35.91,63.39,10.47,0,1,0,0.54,0.55,0,0,24.5,1,10,75,66.4,4.0,4,2,3,1,2,2,0,0,1,0,1,0,0,0,True,False,False,True,5.81,3.6000000000000014,1,-1,False,0,1
0,58,0,7,1,41164.76,4.02,84,1.66,2.83,3.21,0.98,2.58,7.81,0.94,78.46,95.82,36.44,18.44,2,1,0,2.7,1.46,0,3,12.07,1,15,91,68.39,1.0,3,2,4,2,2,2,2,1,0,0,0,0,1,0,True,False,False,True,8.68,28.226666666666667,1,-1,False,0,1
6,40,2,6,1,19143.66,9.78,79,1.72,2.07,0.61,1.11,2.26,8.12,0.35,97.1,18.83,37.52,93.42,1,0,1,0.85,0.0,1,3,26.56,0,12,117,76.38,1.0,2,1,4,3,4,1,3,0,0,1,0,1,0,0,False,True,True,False,5.510000000000001,47.176666666666655,1,-1,False,0,0
8,35,2,0,0,44347.4,4.69,97,2.02,0.66,1.87,1.94,0.77,6.71,0.77,82.22,72.49,21.15,34.54,2,1,0,2.39,0.21,1,3,5.28,0,14,87,79.31,1.0,3,2,4,3,2,0,2,0,0,1,0,0,1,0,True,False,False,True,6.49,39.49333333333333,1,-1,False,0,1
3,59,0,3,3,38669.04,3.36,65,2.4,0.0,1.01,0.91,2.22,7.37,0.72,21.13,76.8,73.41,41.99,2,1,1,2.01,0.65,1,2,27.54,1,20,67,41.21,4.0,3,1,2,2,1,2,2,1,0,0,0,0,1,0,False,True,False,True,4.32,-42.93666666666667,1,-1,False,0,1
1,50,0,1,2,39266.84,3.64,83,4.37,1.31,2.09,2.56,2.73,6.07,1.21,27.08,69.67,14.56,95.8,3,0,0,1.28,0.74,1,3,30.01,1,20,60,11.67,3.0,1,2,4,2,1,2,2,1,0,0,0,0,0,1,True,False,True,False,10.33,-32.93,1,-1,False,0,0
4,18,0,6,0,34508.35,5.82,84,1.96,2.82,0.71,0.81,2.12,6.11,0.39,86.37,27.02,23.7,85.82,1,1,1,0.63,0.85,0,0,17.96,1,10,120,46.64,1.0,2,1,3,2,2,4,0,1,0,0,0,1,0,0,False,True,False,True,6.299999999999999,40.85666666666667,1,-1,False,0,0
9,40,0,7,2,60102.63,6.28,110,2.44,0.83,1.57,1.64,2.35,5.19,0.07,17.37,79.31,58.36,31.3,3,0,0,0.99,0.0,0,2,27.83,0,17,121,3.44,3.0,1,2,2,2,3,1,0,1,0,0,0,0,0,1,True,False,True,False,6.4799999999999995,-38.95333333333333,1,-1,False,0,1
4,42,0,3,3,12253.37,5.16,94,2.16,1.78,1.63,1.41,2.42,7.21,0.44,45.31,7.74,56.49,44.53,0,1,0,0.45,0.66,0,3,22.5,1,15,72,13.64,4.0,4,2,4,2,2,1,0,1,0,0,1,0,0,0,True,False,False,True,6.98,9.056666666666665,1,-1,False,0,1
3,69,0,4,1,-2713.89,8.48,61,2.25,1.08,2.07,2.07,0.75,8.24,1.47,0.68,71.98,64.03,0.54,1,0,1,1.99,0.21,0,0,21.86,0,9,64,4.21,1.0,2,1,3,2,4,3,3,1,0,0,0,1,0,0,False,True,True,False,7.470000000000001,-44.83666666666667,1,-1,False,0,1
4,57,1,6,1,54822.79,7.87,51,3.34,2.39,2.56,1.86,2.81,5.07,1.21,24.8,87.03,29.43,60.03,0,1,0,1.02,0.72,0,1,25.83,0,15,85,51.59,1.0,4,2,1,1,3,2,0,0,1,0,1,0,0,0,True,False,False,True,10.15,-34.03,1,-1,False,0,2
0,28,0,3,2,2900.25,8.47,78,2.47,1.11,1.73,1.42,2.99,7.1,0.75,79.88,10.27,97.24,26.95,1,0,1,0.69,0.0,1,1,33.52,0,18,105,70.09,3.0,2,1,1,2,4,0,3,1,0,0,0,1,0,0,False,True,True,False,6.73,35.06,1,-1,False,0,1
6,28,0,4,2,-764.03,3.21,86,2.51,0.0,2.51,1.21,3.27,9.17,0.46,4.5,93.24,39.46,12.53,2,0,0,1.25,0.45,1,3,23.43,1,8,110,54.42,3.0,3,2,4,2,1,0,2,1,0,0,0,0,1,0,True,False,True,False,6.2299999999999995,-43.91,1,-1,False,0,1
6,42,1,3,1,33330.87,5.76,90,2.26,0.15,1.88,1.79,0.71,6.41,2.17,11.8,21.38,21.92,24.49,0,1,1,0.97,0.53,0,3,35.12,0,18,110,96.9,1.0,4,1,4,1,2,1,0,0,1,0,1,0,0,0,False,True,False,True,6.079999999999999,-10.796666666666663,1,-1,False,0,1
5,70,2,6,3,45699.24,6.61,77,2.29,2.72,2.78,2.14,3.08,6.66,1.26,1.16,91.5,15.62,88.48,2,1,0,1.69,0.0,0,1,16.05,0,13,137,15.82,4.0,3,2,1,3,3,3,0,0,0,1,0,0,1,0,True,False,False,True,9.93,-64.04,1,-1,False,0,0
2,36,2,3,1,35892.84,8.64,92,2.69,1.84,2.94,2.13,2.28,7.5,1.27,11.73,49.22,63.7,21.53,1,0,0,1.14,1.19,1,2,25.5,0,15,65,73.31,1.0,2,2,2,3,4,1,3,0,0,1,0,1,0,0,True,False,True,False,9.6,-33.08666666666666,1,-1,False,0,1
9,27,2,2,0,1440.34,7.07,40,0.75,0.0,2.27,1.3,1.71,7.3,1.14,38.38,88.73,79.59,19.66,1,1,0,0.83,0.2,0,3,7.72,1,18,119,19.45,1.0,2,2,4,3,3,0,0,0,0,1,0,1,0,0,True,False,False,True,4.32,-24.28,1,-1,False,0,1
6,14,2,2,0,45004.14,5.01,69,2.01,1.87,3.53,0.92,3.16,4.74,0.67,9.1,53.55,76.99,90.2,1,0,0,1.96,0.93,0,3,25.57,1,13,107,47.44,1.0,2,2,4,3,2,4,0,0,0,1,0,1,0,0,True,False,True,False,8.33,-64.48,1,-1,False,0,0
4,36,1,6,3,10870.11,6.11,81,3.15,1.63,4.29,1.27,1.11,5.88,0.56,33.74,27.86,81.77,42.33,2,0,1,1.01,0.35,0,1,37.56,1,18,63,62.26,4.0,3,1,1,1,3,1,0,0,1,0,0,0,1,0,False,True,True,False,10.34,-16.913333333333327,1,-1,False,0,1
5,57,1,3,1,17889.02,5.42,91,2.82,1.59,4.12,1.31,1.53,6.31,1.09,5.42,74.29,43.57,27.09,2,0,1,3.84,0.39,0,2,32.02,1,19,85,26.27,1.0,3,1,2,1,2,2,0,0,1,0,0,0,1,0,False,True,True,False,9.840000000000002,-42.89666666666667,1,-1,False,0,1
9,27,0,0,0,24315.25,5.31,52,3.85,0.12,2.24,1.04,0.4,7.28,1.13,62.08,29.61,12.39,98.79,3,0,0,0.68,0.51,0,2,10.08,0,14,68,66.87,1.0,1,2,2,2,2,0,0,1,0,0,0,0,0,1,True,False,True,False,7.250000000000001,15.149999999999991,1,-1,False,0,0
4,49,2,1,2,22960.71,5.26,76,2.56,2.27,3.32,1.17,1.47,7.14,0.45,61.61,90.05,4.29,84.22,3,0,1,1.31,0.16,1,1,28.57,0,16,68,51.1,3.0,1,1,1,3,2,2,0,0,0,1,0,0,0,1,False,True,True,False,9.32,2.0900000000000105,1,-1,False,0,0
0,55,0,1,0,14059.39,4.95,48,1.83,1.17,1.51,1.38,2.71,6.02,0.67,3.93,95.58,90.48,15.8,3,0,0,1.91,1.58,0,2,18.61,0,19,97,75.13,1.0,1,2,2,2,2,2,2,1,0,0,0,0,0,1,True,False,True,False,5.89,-63.35666666666667,1,-1,False,0,1
6,40,2,4,1,17983.05,4.12,101,0.7,2.75,2.02,1.21,1.6,7.89,0.49,5.77,57.27,47.98,11.31,1,0,0,1.39,0.96,0,1,25.4,0,15,88,56.1,1.0,2,2,1,3,2,1,2,0,0,1,0,1,0,0,True,False,True,False,6.680000000000001,-33.08333333333333,1,-1,False,0,1
7,29,0,4,1,50604.62,5.0,68,1.28,1.36,1.67,1.51,3.18,6.04,0.97,93.2,42.69,2.41,99.73,2,0,1,1.36,0.11,0,2,38.01,1,18,80,12.56,1.0,3,1,2,2,2,0,2,1,0,0,0,0,1,0,False,True,True,False,5.82,44.92333333333333,1,-1,False,0,0
5,30,2,2,1,46197.88,2.59,113,2.02,0.0,2.4,1.0,3.29,6.49,0.66,52.47,80.13,31.73,50.11,3,0,0,1.66,0.42,0,0,29.93,0,20,49,13.88,1.0,1,2,3,3,1,0,2,0,0,1,0,0,0,1,True,False,True,False,5.42,-1.5200000000000031,1,-1,False,0,1
9,45,1,5,2,39190.3,7.51,43,2.9,2.94,1.95,1.6,0.75,6.7,0.54,67.44,21.45,91.4,84.52,0,1,0,0.52,1.87,1,3,20.72,0,15,105,60.55,3.0,4,2,4,1,3,1,0,0,1,0,1,0,0,0,True,False,False,True,9.39,1.6499999999999917,1,-1,False,0,0
9,58,2,0,1,7334.74,6.61,98,2.11,0.49,1.19,0.73,2.63,5.0,1.13,62.05,21.49,96.98,22.11,0,0,0,1.15,0.82,1,2,28.87,1,12,97,17.2,1.0,4,2,2,3,3,2,0,0,0,1,1,0,0,0,True,False,True,False,4.52,15.190000000000005,1,-1,False,0,1
7,32,2,7,1,4653.19,5.93,44,2.18,1.25,1.31,1.62,2.35,7.34,0.39,7.5,36.04,53.48,19.18,2,1,1,0.9,0.22,0,3,31.4,0,8,110,97.86,1.0,3,1,4,3,2,0,0,0,0,1,0,0,1,0,False,True,False,True,6.36,-28.733333333333327,1,-1,False,0,1
7,48,0,6,1,37439.6,5.51,89,0.28,0.09,1.22,0.98,1.24,6.07,0.54,55.45,69.39,71.81,39.29,0,0,1,0.9,0.71,0,2,40.49,0,11,51,50.4,1.0,4,1,2,2,2,2,0,1,0,0,1,0,0,0,False,True,True,False,2.57,-4.713333333333331,1,-1,False,0,1
6,65,1,0,1,32457.8,5.0,115,0.66,0.71,1.33,1.75,1.31,7.35,1.69,98.18,43.79,32.63,63.37,2,1,0,1.24,1.8,0,3,6.99,0,9,126,48.98,1.0,3,2,4,1,2,3,2,0,1,0,0,0,1,0,True,False,False,True,4.45,51.58333333333334,1,-1,False,0,2
8,25,0,6,0,16069.2,8.16,119,2.28,2.11,2.89,1.71,3.53,7.37,0.71,92.6,22.92,82.63,27.47,0,0,0,1.84,0.0,0,2,13.43,1,20,90,38.38,1.0,4,2,2,2,4,4,3,1,0,0,1,0,0,0,True,False,True,False,8.989999999999998,48.26,1,-1,False,0,1
5,33,1,2,3,29261.43,9.15,59,2.4,0.5,2.49,1.79,2.84,7.71,1.23,8.11,4.55,99.96,37.77,2,0,0,2.23,1.21,0,1,28.68,1,15,104,17.59,4.0,3,2,1,1,4,0,3,0,1,0,0,0,1,0,True,False,True,False,7.180000000000001,-39.31666666666667,1,-1,False,0,1
3,23,1,1,0,39506.12,5.11,107,2.39,1.32,-0.0,0.68,1.13,8.25,0.0,95.16,91.96,45.0,1.54,1,0,0,2.1,1.4,1,3,38.41,1,15,98,65.06,1.0,2,2,4,1,2,4,0,0,1,0,0,1,0,0,True,False,True,False,4.39,48.99333333333333,1,-1,True,1,1
3,12,2,2,0,20170.3,4.48,115,3.09,3.05,1.5,2.0,1.94,5.54,1.62,68.79,5.03,9.55,36.29,2,0,1,1.92,0.06,0,2,12.34,1,14,115,79.51,1.0,3,1,2,3,2,4,2,0,0,1,0,0,1,0,False,True,True,False,9.64,51.83333333333334,1,-1,False,0,1
9,35,1,2,1,35555.46,6.74,49,1.99,1.88,0.41,1.98,1.31,5.57,1.21,83.27,24.49,82.71,31.39,0,0,0,1.11,0.89,1,1,34.14,1,11,146,7.42,1.0,4,2,1,1,3,0,0,0,1,0,1,0,0,0,True,False,True,False,6.26,37.07333333333334,1,-1,False,0,1
0,45,2,7,1,4359.5,7.3,69,0.76,3.15,1.46,1.51,2.67,6.5,0.35,8.66,2.91,98.34,85.09,3,0,1,1.79,0.49,0,2,2.53,0,18,136,44.44,1.0,1,1,2,3,3,1,0,0,0,1,0,0,0,1,False,True,True,False,6.88,-53.45333333333333,-1,-1,False,0,0
8,40,2,0,2,6578.38,6.25,92,1.17,2.02,1.54,1.7,3.3,5.06,1.34,80.46,9.35,81.8,17.81,3,0,1,0.5,0.98,1,0,16.02,0,15,109,97.73,3.0,1,1,3,3,3,1,0,0,0,1,0,0,0,1,False,True,True,False,6.430000000000001,44.13999999999999,1,-1,False,0,1
1,45,1,7,1,26762.25,5.98,97,2.71,0.39,0.0,0.64,0.59,6.44,0.89,32.3,27.59,97.28,76.59,1,0,1,1.07,0.87,0,1,16.7,0,20,120,89.89,1.0,2,1,1,1,2,1,0,0,1,0,0,1,0,0,False,True,True,False,3.74,-34.85333333333334,1,-1,False,0,2
8,65,2,0,1,35238.85,4.86,112,2.02,1.27,2.72,1.16,2.13,5.39,0.37,2.24,28.34,72.09,42.2,0,0,0,0.76,0.45,1,3,18.94,1,11,104,66.35,1.0,4,2,4,3,2,3,2,0,0,1,1,0,0,0,True,False,True,False,7.17,-45.30333333333333,1,-1,False,0,1
6,55,0,7,3,33616.03,7.36,108,2.57,0.2,2.14,1.84,1.98,6.54,1.37,74.91,43.49,69.75,42.26,2,0,0,0.34,0.89,0,2,10.59,1,9,78,96.25,4.0,3,2,2,2,3,2,0,1,0,0,0,0,1,0,True,False,True,False,6.75,23.07666666666666,1,-1,False,0,1
4,27,0,5,2,10100.13,4.1,141,3.86,2.55,1.97,0.51,2.75,4.18,1.33,23.35,78.64,86.08,48.09,2,0,1,1.87,0.01,0,1,15.58,1,14,130,61.2,3.0,3,1,1,2,2,0,2,1,0,0,0,0,1,0,False,True,True,False,8.89,-47.586666666666666,1,-1,True,1,1
9,53,0,7,0,10405.44,6.22,65,1.93,2.34,0.99,1.64,2.63,6.72,0.89,53.9,72.08,80.4,61.24,2,1,1,0.19,1.07,0,0,5.16,1,15,60,49.42,1.0,3,1,3,2,3,2,0,1,0,0,0,0,1,0,False,True,False,True,6.8999999999999995,-17.339999999999996,1,-1,False,0,2
5,14,1,2,1,34234.16,4.17,108,1.71,2.0,2.78,1.17,3.58,5.34,1.26,28.84,34.97,40.32,95.89,0,1,1,0.38,0.73,0,2,20.6,0,17,76,7.14,1.0,4,1,2,1,2,4,2,0,1,0,1,0,0,0,False,True,False,True,7.66,-28.22,1,-1,False,0,0
9,63,2,4,3,27645.16,5.58,94,0.86,0.96,3.53,1.54,2.88,5.17,1.27,53.34,54.33,33.34,77.23,3,1,0,1.28,0.03,1,1,30.24,1,9,91,80.34,4.0,1,2,1,3,2,3,0,0,0,1,0,0,0,1,True,False,False,True,6.89,-1.6266666666666652,1,-1,False,0,2
8,22,1,0,2,33505.69,7.26,83,1.59,1.18,1.87,1.82,1.95,6.72,1.18,63.18,92.69,35.08,54.77,3,1,0,1.22,0.87,1,2,13.1,1,12,130,17.28,3.0,1,2,2,1,3,4,0,0,1,0,0,0,0,1,True,False,False,True,6.460000000000001,2.3333333333333286,1,-1,False,0,1
8,22,1,6,1,32123.5,4.91,53,1.67,1.69,1.39,0.42,1.14,8.2,2.03,92.04,66.82,9.55,52.11,1,1,0,0.85,1.08,1,0,43.07,0,9,118,25.4,1.0,2,2,3,1,2,4,2,0,1,0,0,1,0,0,True,False,False,True,5.17,49.213333333333345,1,-1,False,0,1
7,15,0,1,1,45634.21,8.77,79,2.9,1.87,0.42,1.38,1.26,6.86,1.36,53.1,63.04,3.04,96.06,3,0,0,2.49,0.53,1,3,20.49,0,10,46,11.08,1.0,1,2,4,2,4,4,3,1,0,0,0,0,0,1,True,False,True,False,6.569999999999999,-0.9466666666666584,1,-1,False,0,0
1,63,1,4,1,60776.35,2.11,78,3.13,3.65,0.0,0.65,1.15,7.56,0.86,85.08,22.88,66.45,15.87,3,1,0,1.53,1.43,0,2,27.95,1,14,107,20.16,1.0,1,2,2,1,1,3,2,0,1,0,0,0,0,1,True,False,False,True,7.43,50.01333333333333,1,-1,True,1,1
3,57,0,2,1,39765.53,4.55,119,2.05,2.04,2.34,1.98,1.72,7.6,0.62,48.22,34.23,70.18,33.96,3,0,0,2.0,0.53,1,3,27.79,0,10,100,9.51,1.0,1,2,4,2,2,2,2,1,0,0,0,0,0,1,True,False,True,False,8.41,2.096666666666664,1,-1,False,0,1
3,43,2,5,2,50097.82,5.99,97,1.46,2.91,1.17,2.05,3.47,6.64,0.52,70.46,22.03,68.92,28.87,2,1,1,1.79,1.42,0,0,2.19,1,17,117,26.19,3.0,3,1,3,3,2,1,0,0,0,1,0,0,1,0,False,True,False,True,7.59,30.51999999999999,1,-1,False,0,1
1,45,1,4,1,48566.97,8.07,121,1.15,2.99,1.54,1.72,2.25,5.03,1.21,2.8,50.64,65.44,4.98,3,1,1,1.18,1.94,0,1,25.37,1,10,107,40.02,1.0,1,1,1,1,4,1,3,0,1,0,0,0,0,1,False,True,False,True,7.4,-37.553333333333335,1,-1,False,0,1
4,49,2,2,0,36860.65,3.88,106,2.58,2.71,1.86,2.19,1.04,7.7,0.62,78.86,38.57,97.37,54.81,1,0,0,1.15,0.0,0,0,4.72,0,17,125,31.17,1.0,2,2,3,3,1,2,2,0,0,1,0,1,0,0,True,False,True,False,9.34,15.276666666666664,1,-1,False,0,1
7,66,2,0,0,27665.6,5.31,72,1.56,1.77,1.52,2.05,2.53,6.72,0.62,67.46,93.24,67.38,18.07,1,0,1,1.24,0.31,0,2,32.46,0,11,159,8.7,1.0,2,1,2,3,2,3,0,0,0,1,0,1,0,0,False,True,True,False,6.8999999999999995,7.896666666666661,1,-1,False,0,1
7,14,1,1,3,42292.73,9.57,87,1.75,2.02,2.1,1.29,2.03,5.55,0.7,91.55,56.71,40.17,4.53,3,1,0,1.26,1.54,1,0,21.09,1,19,68,9.99,4.0,1,2,3,1,4,4,3,0,1,0,0,0,0,1,True,False,False,True,7.16,57.74666666666666,1,-1,False,0,1
5,36,0,3,1,47088.82,7.81,99,0.5,2.09,2.6,1.92,1.49,7.37,1.87,80.43,99.2,45.84,48.92,1,0,1,1.02,1.18,0,0,15.36,1,9,42,90.55,1.0,2,1,3,2,3,1,0,1,0,0,0,1,0,0,False,True,True,False,7.109999999999999,15.77666666666667,1,-1,False,0,1
0,64,2,5,2,13219.07,7.76,80,4.15,1.43,1.81,1.08,1.75,5.94,1.1,12.85,8.24,86.33,94.53,2,1,1,0.06,1.42,0,2,25.34,0,10,84,50.11,3.0,3,1,2,3,3,3,0,0,0,1,0,0,1,0,False,True,False,True,8.47,-50.18333333333333,1,-1,False,0,0
4,26,1,6,2,8600.62,6.9,60,3.53,1.79,1.4,0.83,1.84,4.6,1.23,64.65,42.85,28.8,41.11,1,0,1,2.04,0.52,1,0,24.88,1,20,47,74.09,3.0,2,1,3,1,3,0,0,0,1,0,0,1,0,0,False,True,True,False,7.550000000000001,27.06333333333334,1,-1,False,0,1
8,46,0,4,3,41144.5,4.56,64,2.57,1.7,1.22,0.63,1.48,8.62,0.48,77.24,58.91,58.08,50.94,0,0,0,1.72,0.48,1,3,10.72,0,14,134,81.38,4.0,4,2,4,2,2,2,2,1,0,0,1,0,0,0,True,False,True,False,6.119999999999999,21.26333333333333,1,-1,False,0,1
6,30,1,7,1,20375.7,7.08,107,1.57,1.1,0.08,1.86,2.01,6.46,0.75,26.7,92.51,63.24,66.13,3,0,0,0.78,1.13,0,0,30.62,1,20,131,76.37,1.0,1,2,3,1,3,0,0,0,1,0,0,0,0,1,True,False,True,False,4.61,-47.25999999999999,1,-1,False,0,2
7,53,1,1,1,28784.76,7.08,131,2.61,0.74,1.21,1.43,1.77,6.56,1.5,30.38,12.37,33.34,18.28,0,0,0,1.22,1.49,0,3,21.73,1,8,118,11.16,1.0,4,2,4,1,3,2,0,0,1,0,1,0,0,0,True,False,True,False,5.989999999999999,9.049999999999995,1,-1,False,0,1
7,40,0,4,3,45527.65,8.37,125,2.37,1.97,2.48,1.15,1.86,6.21,1.73,33.43,75.17,23.01,64.57,1,0,1,3.75,0.97,1,1,7.01,1,13,50,79.51,4.0,2,1,1,2,4,1,3,1,0,0,0,1,0,0,False,True,True,False,7.970000000000001,-20.82,1,-1,False,0,2
1,63,0,0,0,23625.71,4.26,69,0.75,2.49,0.91,1.59,2.65,6.84,1.95,66.75,61.29,50.87,30.19,2,0,1,2.65,0.51,1,1,33.19,0,18,124,44.66,1.0,3,1,1,2,2,3,2,1,0,0,0,0,1,0,False,True,True,False,5.74,19.300000000000004,1,-1,False,0,1
6,14,0,7,2,4291.7,4.36,73,0.77,1.0,2.88,1.23,2.36,7.6,1.37,63.52,82.99,63.98,33.87,2,0,0,1.06,1.17,1,2,33.16,0,16,101,11.01,3.0,3,2,2,2,2,4,2,1,0,0,0,0,1,0,True,False,True,False,5.880000000000001,3.240000000000009,1,-1,False,0,1
3,43,1,7,2,21558.6,8.96,97,2.05,1.66,3.07,1.31,0.1,6.1,1.47,34.31,76.33,6.32,40.08,0,0,1,0.67,0.73,1,1,27.05,1,13,59,18.54,3.0,4,1,1,1,4,1,3,0,1,0,1,0,0,0,False,True,True,False,8.09,-6.599999999999994,1,-1,False,0,1
9,43,1,5,1,26092.9,5.11,97,1.76,1.32,0.44,1.64,1.85,7.22,0.6,21.31,14.96,5.36,26.28,0,1,1,1.47,0.46,1,3,39.29,1,11,139,5.93,1.0,4,1,4,1,2,1,0,0,1,0,1,0,0,0,False,True,False,True,5.16,5.7766666666666655,1,-1,False,0,1
9,21,0,5,1,33750.12,7.07,73,1.14,1.72,1.87,0.74,2.68,5.5,1.52,88.92,57.93,28.4,35.74,0,0,0,1.73,0.95,1,2,21.11,1,12,103,33.98,1.0,4,2,2,2,3,4,0,1,0,0,1,0,0,0,True,False,True,False,5.470000000000001,48.23,1,-1,False,0,1
5,27,2,5,3,13064.81,9.59,97,0.8,1.58,3.04,1.34,2.24,6.24,0.75,98.86,0.32,3.85,91.36,3,0,1,2.56,1.04,0,1,26.11,0,8,141,7.98,4.0,1,1,1,3,4,0,3,0,0,1,0,0,0,1,False,True,True,False,6.76,67.01666666666667,1,-1,False,0,0
3,29,1,5,1,29366.85,0.0,102,3.55,1.12,2.4,1.11,2.92,7.59,1.41,1.29,98.11,92.14,13.12,1,1,1,1.0,0.3,0,2,26.23,1,8,156,84.84,1.0,2,1,2,1,2,0,0,0,1,0,0,1,0,0,False,True,False,True,8.18,-66.5,-1,-1,True,1,1
8,42,1,2,1,22802.51,4.95,75,1.08,0.28,1.18,1.22,3.7,5.83,1.58,34.85,85.97,89.28,8.23,1,0,0,0.66,0.21,1,2,1.49,1,20,103,20.18,1.0,2,2,2,1,2,1,2,0,1,0,0,1,0,0,True,False,True,False,3.76,-26.31,-1,-1,False,0,1
6,26,1,0,3,17809.32,9.29,67,0.75,1.03,2.41,1.87,2.67,5.97,0.4,26.63,53.29,42.21,38.0,3,0,0,0.31,1.0,1,1,24.94,0,16,106,81.34,4.0,1,2,1,1,4,0,3,0,1,0,0,0,0,1,True,False,True,False,6.0600000000000005,-17.87,1,-1,False,0,1
5,66,2,2,1,25918.6,5.68,57,1.29,0.37,3.21,1.64,1.57,6.4,1.05,55.07,69.86,49.47,48.37,1,1,0,1.49,0.74,0,2,15.34,1,12,66,15.46,1.0,2,2,2,3,2,3,0,0,0,1,0,1,0,0,True,False,False,True,6.51,-0.8299999999999983,1,-1,False,0,1
4,62,1,3,1,12042.97,5.86,86,0.58,1.19,0.25,1.53,0.76,4.15,0.87,45.5,26.91,89.02,92.19,1,1,1,0.44,0.42,0,0,30.87,0,14,83,76.42,1.0,2,1,3,1,2,3,0,0,1,0,0,1,0,0,False,True,False,True,3.55,-23.873333333333335,1,-1,False,0,0
8,62,2,7,0,27966.62,2.14,84,2.61,0.36,1.85,0.95,1.19,6.46,1.46,91.33,72.49,93.72,67.35,0,0,1,0.92,1.35,0,0,31.37,1,10,93,30.85,1.0,4,1,3,3,1,3,2,0,0,1,1,0,0,0,False,True,True,False,5.7700000000000005,13.476666666666674,1,-1,False,0,2
5,65,0,2,1,20100.74,6.77,25,2.21,0.0,0.21,1.56,1.34,7.22,1.12,56.91,4.16,82.32,38.06,1,0,0,0.99,1.47,1,0,18.73,0,8,89,21.7,1.0,2,2,3,2,3,3,0,1,0,0,0,1,0,0,True,False,True,False,3.98,15.396666666666668,1,-1,False,0,1
6,69,2,0,1,27230.47,5.11,72,1.74,1.46,1.81,1.22,1.69,7.58,1.35,45.23,11.64,0.19,3.05,1,0,0,0.96,0.38,1,1,22.63,0,8,141,5.41,1.0,2,2,1,3,2,3,0,0,0,1,0,1,0,0,True,False,True,False,6.2299999999999995,40.27,1,-1,False,0,1
0,12,2,3,2,46096.09,9.35,75,2.0,1.72,2.71,0.77,1.68,7.12,1.22,70.85,50.44,93.56,1.94,1,0,1,0.0,1.18,1,0,9.93,1,8,96,91.15,3.0,2,1,3,3,4,4,3,0,0,1,0,1,0,0,False,True,True,False,7.199999999999999,22.20333333333333,1,-1,False,0,1
9,69,0,4,0,14208.71,5.45,107,2.71,0.48,1.25,2.03,2.51,5.71,0.63,96.91,28.17,35.03,30.19,2,1,1,2.28,0.0,1,0,6.2,1,15,111,14.77,1.0,3,1,3,2,2,3,0,1,0,0,0,0,1,0,False,True,False,True,6.469999999999999,65.78,1,-1,False,0,1
2,20,2,3,3,24833.03,4.01,99,1.49,0.67,0.49,1.38,2.48,6.45,1.14,9.12,48.4,17.67,0.29,1,0,1,1.05,0.75,0,0,14.72,0,17,70,13.38,4.0,2,1,3,3,2,4,2,0,0,1,0,1,0,0,False,True,True,False,4.03,-13.000000000000002,1,-1,False,0,1
2,39,1,6,1,39737.56,7.19,73,3.08,0.06,1.32,1.8,1.56,6.33,1.18,18.96,92.99,94.2,78.21,0,0,0,1.67,0.11,1,2,34.61,1,15,104,25.47,1.0,4,2,2,1,3,1,0,0,1,0,1,0,0,0,True,False,True,False,6.26,-69.50666666666666,1,-1,False,0,2
7,24,2,4,3,49999.28,2.38,104,1.76,0.95,3.42,1.89,1.95,10.32,0.42,7.74,8.44,52.39,72.04,2,1,0,2.33,1.12,0,1,18.41,0,16,121,56.85,4.0,3,2,1,3,1,4,2,0,0,1,0,0,1,0,True,False,False,True,8.02,-36.55,1,-1,True,1,2
2,26,1,3,1,20153.51,7.14,84,1.49,1.7,3.12,0.93,3.11,6.89,1.04,59.15,2.66,68.82,11.02,2,0,0,1.37,0.54,1,2,32.02,0,18,136,81.91,1.0,3,2,2,1,3,0,0,0,1,0,0,0,1,0,True,False,True,False,7.24,31.65,1,-1,False,0,1
